_id,pair,fx_timestamp,rate,entry_timestamp
67e56897adbe891e8b05e25b,"GBP,USD",2025-03-27 15:02:46,1.29,2025-03-27 15:02:47.408
67e56897adbe891e8b05e25c,"USD,CHF",2025-03-27 15:02:47,0.88,2025-03-27 15:02:47.761
67e56898adbe891e8b05e25d,"EUR,USD",2025-03-27 15:02:48,1.08,2025-03-27 15:02:48.268
67e56898adbe891e8b05e25e,"GBP,USD",2025-03-27 15:02:47,1.29,2025-03-27 15:02:48.384
67e56898adbe891e8b05e25f,"USD,CHF",2025-03-27 15:02:47,0.88,2025-03-27 15:02:48.680
67e56899adbe891e8b05e260,"EUR,USD",2025-03-27 15:02:48,1.08,2025-03-27 15:02:49.287
67e56899adbe891e8b05e261,"GBP,USD",2025-03-27 15:02:49,1.29,2025-03-27 15:02:49.416
67e56899adbe891e8b05e262,"USD,CHF",2025-03-27 15:02:48,0.88,2025-03-27 15:02:49.499
67e5689aadbe891e8b05e263,"EUR,USD",2025-03-27 15:02:50,1.08,2025-03-27 15:02:50.292
67e5689aadbe891e8b05e264,"GBP,USD",2025-03-27 15:02:49,1.29,2025-03-27 15:02:50.379
67e5689aadbe891e8b05e265,"USD,CHF",2025-03-27 15:02:49,0.88,2025-03-27 15:02:50.485
67e5689badbe891e8b05e266,"EUR,USD",2025-03-27 15:02:51,1.08,2025-03-27 15:02:51.302
67e5689badbe891e8b05e267,"GBP,USD",2025-03-27 15:02:51,1.29,2025-03-27 15:02:51.406
67e5689badbe891e8b05e268,"USD,CHF",2025-03-27 15:02:51,0.88,2025-03-27 15:02:51.509
67e5689cadbe891e8b05e269,"EUR,USD",2025-03-27 15:02:52,1.08,2025-03-27 15:02:52.278
67e5689cadbe891e8b05e26a,"GBP,USD",2025-03-27 15:02:52,1.29,2025-03-27 15:02:52.381
67e5689cadbe891e8b05e26b,"USD,CHF",2025-03-27 15:02:52,0.88,2025-03-27 15:02:52.494
67e5689dadbe891e8b05e26c,"EUR,USD",2025-03-27 15:02:52,1.08,2025-03-27 15:02:53.297
67e5689dadbe891e8b05e26d,"GBP,USD",2025-03-27 15:02:53,1.29,2025-03-27 15:02:53.620
67e5689dadbe891e8b05e26e,"USD,CHF",2025-03-27 15:02:52,0.88,2025-03-27 15:02:53.718
67e5689eadbe891e8b05e26f,"EUR,USD",2025-03-27 15:02:53,1.08,2025-03-27 15:02:54.334
67e5689eadbe891e8b05e270,"GBP,USD",2025-03-27 15:02:54,1.29,2025-03-27 15:02:54.428
67e5689eadbe891e8b05e271,"USD,CHF",2025-03-27 15:02:54,0.88,2025-03-27 15:02:54.555
67e5689fadbe891e8b05e272,"EUR,USD",2025-03-27 15:02:54,1.08,2025-03-27 15:02:55.312
67e5689fadbe891e8b05e273,"GBP,USD",2025-03-27 15:02:54,1.29,2025-03-27 15:02:55.409
67e5689fadbe891e8b05e274,"USD,CHF",2025-03-27 15:02:54,0.88,2025-03-27 15:02:55.502
67e568a0adbe891e8b05e275,"EUR,USD",2025-03-27 15:02:55,1.08,2025-03-27 15:02:56.327
67e568a0adbe891e8b05e276,"GBP,USD",2025-03-27 15:02:56,1.29,2025-03-27 15:02:56.418
67e568a0adbe891e8b05e277,"USD,CHF",2025-03-27 15:02:56,0.88,2025-03-27 15:02:56.542
67e568a1adbe891e8b05e278,"EUR,USD",2025-03-27 15:02:56,1.08,2025-03-27 15:02:57.331
67e568a1adbe891e8b05e279,"GBP,USD",2025-03-27 15:02:57,1.29,2025-03-27 15:02:57.427
67e568a1adbe891e8b05e27a,"USD,CHF",2025-03-27 15:02:57,0.88,2025-03-27 15:02:57.527
67e568a2adbe891e8b05e27b,"EUR,USD",2025-03-27 15:02:57,1.08,2025-03-27 15:02:58.349
67e568a2adbe891e8b05e27c,"GBP,USD",2025-03-27 15:02:57,1.29,2025-03-27 15:02:58.495
67e568a2adbe891e8b05e27d,"USD,CHF",2025-03-27 15:02:58,0.88,2025-03-27 15:02:58.623
67e568a3adbe891e8b05e27e,"EUR,USD",2025-03-27 15:02:58,1.08,2025-03-27 15:02:59.360
67e568a3adbe891e8b05e27f,"GBP,USD",2025-03-27 15:02:59,1.29,2025-03-27 15:02:59.856
67e568a3adbe891e8b05e280,"USD,CHF",2025-03-27 15:02:59,0.88,2025-03-27 15:02:59.990
67e568a4adbe891e8b05e281,"EUR,USD",2025-03-27 15:03:00,1.08,2025-03-27 15:03:00.392
67e568a4adbe891e8b05e282,"GBP,USD",2025-03-27 15:03:00,1.29,2025-03-27 15:03:00.492
67e568a4adbe891e8b05e283,"USD,CHF",2025-03-27 15:03:00,0.88,2025-03-27 15:03:00.618
67e568a5adbe891e8b05e284,"EUR,USD",2025-03-27 15:03:01,1.08,2025-03-27 15:03:01.362
67e568a5adbe891e8b05e285,"GBP,USD",2025-03-27 15:03:01,1.29,2025-03-27 15:03:01.458
67e568a5adbe891e8b05e286,"USD,CHF",2025-03-27 15:03:01,0.88,2025-03-27 15:03:01.569
67e568a6adbe891e8b05e287,"EUR,USD",2025-03-27 15:03:01,1.08,2025-03-27 15:03:02.360
67e568a6adbe891e8b05e288,"GBP,USD",2025-03-27 15:03:01,1.29,2025-03-27 15:03:02.466
67e568a6adbe891e8b05e289,"USD,CHF",2025-03-27 15:03:01,0.88,2025-03-27 15:03:02.568
67e568a7adbe891e8b05e28a,"EUR,USD",2025-03-27 15:03:03,1.08,2025-03-27 15:03:03.346
67e568a7adbe891e8b05e28b,"GBP,USD",2025-03-27 15:03:03,1.29,2025-03-27 15:03:03.436
67e568a7adbe891e8b05e28c,"USD,CHF",2025-03-27 15:03:02,0.88,2025-03-27 15:03:03.538
67e568a8adbe891e8b05e28d,"EUR,USD",2025-03-27 15:03:04,1.08,2025-03-27 15:03:04.369
67e568a8adbe891e8b05e28e,"GBP,USD",2025-03-27 15:03:04,1.29,2025-03-27 15:03:04.930
67e568a9adbe891e8b05e28f,"USD,CHF",2025-03-27 15:03:04,0.88,2025-03-27 15:03:05.045
67e568a9adbe891e8b05e290,"EUR,USD",2025-03-27 15:03:04,1.08,2025-03-27 15:03:05.412
67e568a9adbe891e8b05e291,"GBP,USD",2025-03-27 15:03:04,1.29,2025-03-27 15:03:05.528
67e568a9adbe891e8b05e292,"USD,CHF",2025-03-27 15:03:04,0.88,2025-03-27 15:03:05.629
67e568aaadbe891e8b05e293,"EUR,USD",2025-03-27 15:03:06,1.08,2025-03-27 15:03:06.347
67e568aaadbe891e8b05e294,"GBP,USD",2025-03-27 15:03:06,1.29,2025-03-27 15:03:06.462
67e568aaadbe891e8b05e295,"USD,CHF",2025-03-27 15:03:05,0.88,2025-03-27 15:03:06.572
67e568abadbe891e8b05e296,"EUR,USD",2025-03-27 15:03:06,1.08,2025-03-27 15:03:07.402
67e568abadbe891e8b05e297,"GBP,USD",2025-03-27 15:03:07,1.29,2025-03-27 15:03:07.561
67e568abadbe891e8b05e298,"USD,CHF",2025-03-27 15:03:07,0.88,2025-03-27 15:03:07.785
67e568acadbe891e8b05e299,"EUR,USD",2025-03-27 15:03:07,1.08,2025-03-27 15:03:08.370
67e568acadbe891e8b05e29a,"GBP,USD",2025-03-27 15:03:08,1.29,2025-03-27 15:03:08.467
67e568acadbe891e8b05e29b,"USD,CHF",2025-03-27 15:03:08,0.88,2025-03-27 15:03:08.628
67e568adadbe891e8b05e29c,"EUR,USD",2025-03-27 15:03:08,1.08,2025-03-27 15:03:09.347
67e568adadbe891e8b05e29d,"GBP,USD",2025-03-27 15:03:09,1.29,2025-03-27 15:03:09.447
67e568adadbe891e8b05e29e,"USD,CHF",2025-03-27 15:03:09,0.88,2025-03-27 15:03:09.551
67e568aeadbe891e8b05e29f,"EUR,USD",2025-03-27 15:03:10,1.08,2025-03-27 15:03:10.372
67e568aeadbe891e8b05e2a0,"GBP,USD",2025-03-27 15:03:09,1.29,2025-03-27 15:03:10.493
67e568aeadbe891e8b05e2a1,"USD,CHF",2025-03-27 15:03:09,0.88,2025-03-27 15:03:10.585
67e568afadbe891e8b05e2a2,"EUR,USD",2025-03-27 15:03:10,1.08,2025-03-27 15:03:11.354
67e568afadbe891e8b05e2a3,"GBP,USD",2025-03-27 15:03:11,1.29,2025-03-27 15:03:11.467
67e568afadbe891e8b05e2a4,"USD,CHF",2025-03-27 15:03:11,0.88,2025-03-27 15:03:11.827
67e568b0adbe891e8b05e2a5,"EUR,USD",2025-03-27 15:03:12,1.08,2025-03-27 15:03:12.363
67e568b0adbe891e8b05e2a6,"GBP,USD",2025-03-27 15:03:12,1.29,2025-03-27 15:03:12.451
67e568b0adbe891e8b05e2a7,"USD,CHF",2025-03-27 15:03:11,0.88,2025-03-27 15:03:12.539
67e568b1adbe891e8b05e2a8,"EUR,USD",2025-03-27 15:03:12,1.08,2025-03-27 15:03:13.423
67e568b1adbe891e8b05e2a9,"GBP,USD",2025-03-27 15:03:13,1.29,2025-03-27 15:03:13.605
67e568b1adbe891e8b05e2aa,"USD,CHF",2025-03-27 15:03:12,0.88,2025-03-27 15:03:13.760
67e568b2adbe891e8b05e2ab,"EUR,USD",2025-03-27 15:03:12,1.08,2025-03-27 15:03:14.435
67e568b2adbe891e8b05e2ac,"GBP,USD",2025-03-27 15:03:14,1.29,2025-03-27 15:03:14.542
67e568b2adbe891e8b05e2ad,"USD,CHF",2025-03-27 15:03:14,0.88,2025-03-27 15:03:14.643
67e568b3adbe891e8b05e2ae,"EUR,USD",2025-03-27 15:03:15,1.08,2025-03-27 15:03:15.391
67e568b3adbe891e8b05e2af,"GBP,USD",2025-03-27 15:03:15,1.29,2025-03-27 15:03:15.830
67e568b3adbe891e8b05e2b0,"USD,CHF",2025-03-27 15:03:15,0.88,2025-03-27 15:03:15.935
67e568b4adbe891e8b05e2b1,"EUR,USD",2025-03-27 15:03:16,1.08,2025-03-27 15:03:16.371
67e568b4adbe891e8b05e2b2,"GBP,USD",2025-03-27 15:03:15,1.29,2025-03-27 15:03:16.470
67e568b4adbe891e8b05e2b3,"USD,CHF",2025-03-27 15:03:16,0.88,2025-03-27 15:03:16.565
67e568b5adbe891e8b05e2b4,"EUR,USD",2025-03-27 15:03:17,1.08,2025-03-27 15:03:17.414
67e568b5adbe891e8b05e2b5,"GBP,USD",2025-03-27 15:03:17,1.29,2025-03-27 15:03:17.510
67e568b5adbe891e8b05e2b6,"USD,CHF",2025-03-27 15:03:16,0.88,2025-03-27 15:03:17.618
67e568b6adbe891e8b05e2b7,"EUR,USD",2025-03-27 15:03:17,1.08,2025-03-27 15:03:18.389
67e568b6adbe891e8b05e2b8,"GBP,USD",2025-03-27 15:03:18,1.29,2025-03-27 15:03:18.683
67e568b6adbe891e8b05e2b9,"USD,CHF",2025-03-27 15:03:18,0.88,2025-03-27 15:03:18.774
67e568b7adbe891e8b05e2ba,"EUR,USD",2025-03-27 15:03:19,1.08,2025-03-27 15:03:19.390
67e568b7adbe891e8b05e2bb,"GBP,USD",2025-03-27 15:03:19,1.29,2025-03-27 15:03:19.493
67e568b7adbe891e8b05e2bc,"USD,CHF",2025-03-27 15:03:19,0.88,2025-03-27 15:03:19.579
67e568b8adbe891e8b05e2bd,"EUR,USD",2025-03-27 15:03:20,1.08,2025-03-27 15:03:20.647
67e568b8adbe891e8b05e2be,"GBP,USD",2025-03-27 15:03:19,1.29,2025-03-27 15:03:20.749
67e568b8adbe891e8b05e2bf,"USD,CHF",2025-03-27 15:03:20,0.88,2025-03-27 15:03:20.841
67e568b9adbe891e8b05e2c0,"EUR,USD",2025-03-27 15:03:20,1.08,2025-03-27 15:03:21.399
67e568b9adbe891e8b05e2c1,"GBP,USD",2025-03-27 15:03:21,1.29,2025-03-27 15:03:21.541
67e568b9adbe891e8b05e2c2,"USD,CHF",2025-03-27 15:03:21,0.88,2025-03-27 15:03:21.642
67e568baadbe891e8b05e2c3,"EUR,USD",2025-03-27 15:03:22,1.08,2025-03-27 15:03:22.399
67e568baadbe891e8b05e2c4,"GBP,USD",2025-03-27 15:03:22,1.29,2025-03-27 15:03:22.493
67e568baadbe891e8b05e2c5,"USD,CHF",2025-03-27 15:03:22,0.88,2025-03-27 15:03:22.596
67e568bbadbe891e8b05e2c6,"EUR,USD",2025-03-27 15:03:23,1.08,2025-03-27 15:03:23.451
67e568bbadbe891e8b05e2c7,"GBP,USD",2025-03-27 15:03:23,1.29,2025-03-27 15:03:23.560
67e568bcadbe891e8b05e2c8,"USD,CHF",2025-03-27 15:03:23,0.88,2025-03-27 15:03:24.130
67e568bcadbe891e8b05e2c9,"EUR,USD",2025-03-27 15:03:23,1.08,2025-03-27 15:03:24.459
67e568bcadbe891e8b05e2ca,"GBP,USD",2025-03-27 15:03:24,1.29,2025-03-27 15:03:24.565
67e568bcadbe891e8b05e2cb,"USD,CHF",2025-03-27 15:03:23,0.88,2025-03-27 15:03:24.679
67e568bdadbe891e8b05e2cc,"EUR,USD",2025-03-27 15:03:25,1.08,2025-03-27 15:03:25.419
67e568bdadbe891e8b05e2cd,"GBP,USD",2025-03-27 15:03:25,1.29,2025-03-27 15:03:25.511
67e568bdadbe891e8b05e2ce,"USD,CHF",2025-03-27 15:03:25,0.88,2025-03-27 15:03:25.599
67e568beadbe891e8b05e2cf,"EUR,USD",2025-03-27 15:03:26,1.08,2025-03-27 15:03:26.478
67e568beadbe891e8b05e2d0,"GBP,USD",2025-03-27 15:03:25,1.29,2025-03-27 15:03:26.622
67e568beadbe891e8b05e2d1,"USD,CHF",2025-03-27 15:03:26,0.88,2025-03-27 15:03:26.962
67e568bfadbe891e8b05e2d2,"EUR,USD",2025-03-27 15:03:26,1.08,2025-03-27 15:03:27.427
67e568bfadbe891e8b05e2d3,"GBP,USD",2025-03-27 15:03:27,1.29,2025-03-27 15:03:27.517
67e568bfadbe891e8b05e2d4,"USD,CHF",2025-03-27 15:03:26,0.88,2025-03-27 15:03:27.617
67e568c0adbe891e8b05e2d5,"EUR,USD",2025-03-27 15:03:26,1.08,2025-03-27 15:03:28.517
67e568c0adbe891e8b05e2d6,"GBP,USD",2025-03-27 15:03:27,1.29,2025-03-27 15:03:28.622
67e568c0adbe891e8b05e2d7,"USD,CHF",2025-03-27 15:03:27,0.88,2025-03-27 15:03:28.732
67e568c1adbe891e8b05e2d8,"EUR,USD",2025-03-27 15:03:29,1.08,2025-03-27 15:03:29.435
67e568c1adbe891e8b05e2d9,"GBP,USD",2025-03-27 15:03:29,1.29,2025-03-27 15:03:29.536
67e568c1adbe891e8b05e2da,"USD,CHF",2025-03-27 15:03:27,0.88,2025-03-27 15:03:29.623
67e568c2adbe891e8b05e2db,"EUR,USD",2025-03-27 15:03:30,1.08,2025-03-27 15:03:30.453
67e568c2adbe891e8b05e2dc,"GBP,USD",2025-03-27 15:03:30,1.29,2025-03-27 15:03:30.634
67e568c2adbe891e8b05e2dd,"USD,CHF",2025-03-27 15:03:30,0.88,2025-03-27 15:03:30.741
67e568c3adbe891e8b05e2de,"EUR,USD",2025-03-27 15:03:31,1.08,2025-03-27 15:03:31.435
67e568c3adbe891e8b05e2df,"GBP,USD",2025-03-27 15:03:31,1.29,2025-03-27 15:03:31.530
67e568c3adbe891e8b05e2e0,"USD,CHF",2025-03-27 15:03:31,0.88,2025-03-27 15:03:31.625
67e568c4adbe891e8b05e2e1,"EUR,USD",2025-03-27 15:03:32,1.08,2025-03-27 15:03:32.540
67e568c4adbe891e8b05e2e2,"GBP,USD",2025-03-27 15:03:32,1.29,2025-03-27 15:03:32.641
67e568c4adbe891e8b05e2e3,"USD,CHF",2025-03-27 15:03:32,0.88,2025-03-27 15:03:32.740
67e568c5adbe891e8b05e2e4,"EUR,USD",2025-03-27 15:03:32,1.08,2025-03-27 15:03:33.450
67e568c5adbe891e8b05e2e5,"GBP,USD",2025-03-27 15:03:33,1.29,2025-03-27 15:03:33.551
67e568c5adbe891e8b05e2e6,"USD,CHF",2025-03-27 15:03:33,0.88,2025-03-27 15:03:33.659
67e568c6adbe891e8b05e2e7,"EUR,USD",2025-03-27 15:03:33,1.08,2025-03-27 15:03:34.455
67e568c6adbe891e8b05e2e8,"GBP,USD",2025-03-27 15:03:34,1.29,2025-03-27 15:03:34.557
67e568c6adbe891e8b05e2e9,"USD,CHF",2025-03-27 15:03:33,0.88,2025-03-27 15:03:34.740
67e568c7adbe891e8b05e2ea,"EUR,USD",2025-03-27 15:03:35,1.08,2025-03-27 15:03:35.446
67e568c7adbe891e8b05e2eb,"GBP,USD",2025-03-27 15:03:35,1.29,2025-03-27 15:03:35.711
67e568c7adbe891e8b05e2ec,"USD,CHF",2025-03-27 15:03:35,0.88,2025-03-27 15:03:35.843
67e568c9adbe891e8b05e2ed,"EUR,USD",2025-03-27 15:03:36,1.08,2025-03-27 15:03:37.026
67e568c9adbe891e8b05e2ee,"GBP,USD",2025-03-27 15:03:36,1.29,2025-03-27 15:03:37.155
67e568c9adbe891e8b05e2ef,"USD,CHF",2025-03-27 15:03:36,0.88,2025-03-27 15:03:37.263
67e568c9adbe891e8b05e2f0,"EUR,USD",2025-03-27 15:03:36,1.08,2025-03-27 15:03:37.455
67e568c9adbe891e8b05e2f1,"GBP,USD",2025-03-27 15:03:37,1.29,2025-03-27 15:03:37.554
67e568c9adbe891e8b05e2f2,"USD,CHF",2025-03-27 15:03:37,0.88,2025-03-27 15:03:37.679
67e568caadbe891e8b05e2f3,"EUR,USD",2025-03-27 15:03:38,1.08,2025-03-27 15:03:38.480
67e568caadbe891e8b05e2f4,"GBP,USD",2025-03-27 15:03:38,1.29,2025-03-27 15:03:38.569
67e568caadbe891e8b05e2f5,"USD,CHF",2025-03-27 15:03:38,0.88,2025-03-27 15:03:38.662
67e568cbadbe891e8b05e2f6,"EUR,USD",2025-03-27 15:03:38,1.08,2025-03-27 15:03:39.483
67e568d0adbe891e8b05e2f7,"GBP,USD",2025-03-27 15:03:43,1.29,2025-03-27 15:03:44.191
67e568d0adbe891e8b05e2f8,"USD,CHF",2025-03-27 15:03:44,0.88,2025-03-27 15:03:44.299
67e568d0adbe891e8b05e2f9,"EUR,USD",2025-03-27 15:03:43,1.08,2025-03-27 15:03:44.445
67e568d0adbe891e8b05e2fa,"GBP,USD",2025-03-27 15:03:44,1.29,2025-03-27 15:03:44.593
67e568d0adbe891e8b05e2fb,"USD,CHF",2025-03-27 15:03:44,0.88,2025-03-27 15:03:44.731
67e568d1adbe891e8b05e2fc,"EUR,USD",2025-03-27 15:03:45,1.08,2025-03-27 15:03:45.762
67e568d1adbe891e8b05e2fd,"GBP,USD",2025-03-27 15:03:45,1.29,2025-03-27 15:03:45.853
67e568d1adbe891e8b05e2fe,"USD,CHF",2025-03-27 15:03:45,0.88,2025-03-27 15:03:45.947
